id,month,year,visits,no_of_appts,production
204,1,2020,532,4,159187.4
204,2,2020,493,1,187916.47
204,3,2020,255,2,92971.4
204,6,2020,391,6,144386.25
204,7,2020,385,7,135439.7
204,8,2020,471,11,165000.2
204,9,2020,587,15,197251.2
204,10,2020,554,6,186797.74
204,11,2020,579,16,199107.6
204,12,2020,427,9,157163.25
237,1,2010,400,23,139597.16
237,2,2010,345,20,115129.42
237,3,2010,364,24,108660.89
237,4,2010,398,21,138175.94
237,5,2010,312,15,93693.27
237,6,2010,399,23,148965.27
237,7,2010,248,11,73883.47
237,8,2010,337,18,106653.88
237,9,2010,342,16,106221.16
237,10,2010,289,6,91093.61
237,11,2010,407,14,134803.35
237,12,2010,315,13,120739.6
237,1,2011,295,15,96956.84
237,2,2011,356,32,151915.04
237,3,2011,385,18,129562.61
237,4,2011,342,22,116819.65
237,5,2011,345,28,124137.17
237,6,2011,343,24,134861.66
237,7,2011,317,18,111395.54
237,8,2011,297,10,99085.15
237,9,2011,299,24,112202.45
237,10,2011,265,11,96904.73
237,11,2011,395,17,149382.79
237,12,2011,313,18,116298.15
237,1,2012,308,11,106234.54
237,2,2012,345,32,142113.66
237,3,2012,346,19,133247.74
237,4,2012,334,19,117328.47
237,5,2012,349,24,141075.22
237,6,2012,314,24,112570.94
237,7,2012,290,16,116328.49
237,8,2012,329,14,108159.15
237,9,2012,238,18,89304.54
237,10,2012,306,16,114806.72
237,11,2012,372,20,137285.3
237,12,2012,256,15,93311.61
237,1,2013,297,15,115662.92
237,2,2013,310,16,123128.9
237,3,2013,322,14,110194.66
237,4,2013,313,14,118989.33
237,5,2013,278,15,105683.12
237,6,2013,325,18,129013.27
237,7,2013,293,16,103894.57
237,8,2013,332,17,110768.85
237,9,2013,273,16,92452.58
237,10,2013,348,20,137394.74
237,11,2013,319,10,112650.19
237,12,2013,305,26,106634.69
237,1,2014,388,21,145767.6
237,2,2014,348,14,113145.42
237,3,2014,320,17,116325.54
237,4,2014,364,22,140592.01
237,5,2014,257,21,107887.1
237,6,2014,284,11,99432.49
237,7,2014,318,24,143919.94
237,8,2014,293,14,98462.08
237,9,2014,343,19,127718.1
237,10,2014,324,14,120433.03
237,11,2014,299,10,110669.98
237,12,2014,335,29,137013.06
237,1,2015,333,15,132150.31
237,2,2015,299,16,111184.38
237,3,2015,388,19,151526.62
237,4,2015,376,20,133726.62
237,5,2015,299,21,119746.94
237,6,2015,369,18,136883.87
237,7,2015,252,10,95578.46
237,8,2015,368,15,120787.82
237,9,2015,324,10,119339.3
237,10,2015,310,10,111725.77
237,11,2015,341,13,119858.82
237,12,2015,270,11,109725.7
237,1,2016,349,20,145974.92
237,2,2016,315,18,122231.07
237,3,2016,349,11,138641.3
237,4,2016,346,32,134339.87
237,5,2016,338,10,115647.86
237,6,2016,329,19,131946.81
237,7,2016,318,12,145856.99
237,8,2016,301,19,109645.17
237,9,2016,339,22,142155.4
237,10,2016,273,12,113617.12
237,11,2016,374,20,141223.34
237,12,2016,301,13,115768.36
237,1,2017,283,11,118205.18
237,2,2017,352,18,157263.49
237,3,2017,340,15,137925.56
237,4,2017,365,9,138136.37
237,5,2017,423,23,175853.97
237,6,2017,273,3,97530.3
237,7,2017,314,4,129645.06
237,8,2017,433,3,173944.67
237,9,2017,282,11,119612.18
237,10,2017,311,8,109704.32
237,11,2017,428,6,205140.39
237,12,2017,308,7,148510.92
237,1,2018,325,11,119089.75
237,2,2018,290,10,129845.73
237,3,2018,391,18,160568.31
237,4,2018,347,8,143471.98
237,5,2018,397,11,166330.27
237,6,2018,355,8,157866.76
237,7,2018,328,2,143957.89
237,8,2018,374,6,165007.22
237,9,2018,320,9,114228.51
237,10,2018,434,12,183894.13
237,11,2018,410,9,176336.79
237,12,2018,324,5,125506.75
237,1,2019,351,7,157108.64
237,2,2019,344,8,156269.6
237,3,2019,335,6,143908.88
237,4,2019,447,10,191189.49
237,5,2019,392,7,159896.38
237,6,2019,332,6,150871.76
237,7,2019,333,6,138659.03
237,8,2019,380,5,166222.2
237,9,2019,378,11,163534.44
237,10,2019,327,13,125678.34
237,11,2019,393,10,178558.42
237,12,2019,304,7,144675.47
237,1,2020,367,6,140418.33
237,2,2020,305,12,134019.91
237,3,2020,161,4,59552.08
237,7,2020,195,2,97078.27
237,8,2020,218,7,90967.67
237,9,2020,308,10,129280.93
237,10,2020,288,8,146520.38
237,11,2020,354,8,149920.65
237,12,2020,287,6,126128.06
212,8,2017,2,87,3169.0
212,11,2017,1,112,37.85
212,2,2018,1,84,1.61
212,3,2018,3,111,54.96
212,6,2018,2,129,405.06
212,8,2018,2,81,12.95
212,10,2018,1,127,4.51
212,11,2018,3,103,29.35
212,12,2018,1,79,38.24
212,1,2019,8,131,1065.32
212,2,2019,4,105,271.73
212,3,2019,5,89,123.21
212,4,2019,5,115,1157.63
212,5,2019,5,164,630.97
212,6,2019,6,129,106.31
212,7,2019,7,117,352.94
212,8,2019,4,70,279.99
212,9,2019,5,106,305.55
212,10,2019,11,122,671.81
212,11,2019,6,97,424.59
212,12,2019,14,111,1435.11
212,1,2020,22,132,789.44
212,2,2020,22,98,1751.9
212,3,2020,31,92,2972.92
212,5,2020,65,76,14272.78
212,6,2020,341,373,84417.94
212,7,2020,311,314,76291.49
212,8,2020,365,370,95933.76
212,9,2020,507,535,126018.45
212,10,2020,517,525,139496.91
212,11,2020,491,515,128603.56
212,12,2020,408,407,99837.96
75,1,2010,525,15,163605.96
75,2,2010,586,21,188603.8
75,3,2010,582,11,200185.16
75,4,2010,587,11,183085.17
75,5,2010,606,20,205269.35
75,6,2010,629,9,203292.88
75,7,2010,455,5,147395.58
75,8,2010,534,12,136430.45
75,9,2010,428,13,131279.35
75,10,2010,434,13,120613.52
75,11,2010,482,17,156792.89
75,12,2010,340,5,108375.76
75,1,2011,427,5,128662.92
75,2,2011,353,4,120841.83
75,3,2011,518,20,152955.38
75,4,2011,452,7,169676.12
75,5,2011,448,14,126149.0
75,6,2011,476,11,145095.33
75,7,2011,381,4,111791.0
75,8,2011,563,24,170125.18
75,9,2011,570,15,169054.52
75,10,2011,548,16,193931.79
75,11,2011,616,22,185641.25
75,12,2011,395,10,165627.68
75,1,2012,551,14,188204.91
75,2,2012,498,13,155269.27
75,3,2012,597,16,221568.56
75,4,2012,477,24,176675.5
75,5,2012,627,16,224660.03
75,6,2012,500,17,201099.2
75,7,2012,488,12,160927.0
75,8,2012,634,28,206444.45
75,9,2012,498,19,158374.61
75,10,2012,618,23,212503.09
75,11,2012,636,26,195853.2
75,12,2012,399,15,164860.7
75,1,2013,641,29,215049.4
75,2,2013,610,24,228614.8
75,3,2013,643,26,243052.56
75,4,2013,707,33,265877.4
75,5,2013,607,35,233661.65
75,6,2013,459,14,130845.5
75,7,2013,767,32,251069.81
75,8,2013,645,20,217171.6
75,9,2013,636,36,229170.65
75,10,2013,711,21,248668.11
75,11,2013,637,38,223857.12
75,12,2013,501,28,195864.18
75,1,2014,763,27,251449.32
75,2,2014,566,24,198535.43
75,3,2014,748,29,250444.9
75,4,2014,697,32,265086.0
75,5,2014,624,21,260255.05
75,6,2014,615,21,220908.07
75,7,2014,681,31,240804.0
75,8,2014,590,30,216689.07
75,9,2014,650,24,246654.29
75,10,2014,490,25,175033.22
75,11,2014,504,22,150766.6
75,12,2014,583,30,215025.7
75,1,2015,609,35,194691.85
75,2,2015,615,19,202766.44
75,3,2015,635,27,193965.83
75,4,2015,596,14,187463.54
75,5,2015,532,21,198695.2
75,6,2015,696,34,224849.6
75,7,2015,632,36,196804.5
75,8,2015,685,39,209790.3
75,9,2015,653,33,208925.9
75,10,2015,633,25,214000.0
75,11,2015,646,14,201412.55
75,12,2015,547,24,191865.9
75,1,2016,706,45,234477.66
75,2,2016,663,13,204210.11
75,3,2016,757,38,239411.6
75,4,2016,672,28,239131.4
75,5,2016,672,21,211711.7
75,6,2016,674,45,245687.7
75,7,2016,571,31,181857.9
75,8,2016,707,28,254321.7
75,9,2016,629,28,194217.5
75,10,2016,703,43,211638.7
75,11,2016,877,35,290637.96
75,12,2016,627,38,200843.63
75,1,2017,774,31,232277.7
75,2,2017,687,41,214999.7
75,3,2017,883,45,283082.42
75,4,2017,733,31,211943.95
75,5,2017,830,45,268358.78
75,6,2017,705,38,232820.5
75,7,2017,721,31,230503.9
75,8,2017,907,40,294304.4
75,9,2017,768,32,227225.36
75,10,2017,813,25,243698.36
75,11,2017,820,32,227436.29
75,12,2017,682,36,210612.1
75,1,2018,905,46,304459.42
75,2,2018,868,40,292322.91
75,3,2018,856,34,283176.93
75,4,2018,876,35,284380.92
75,5,2018,952,30,319531.62
75,6,2018,804,39,252936.53
75,7,2018,801,33,260804.8
75,8,2018,902,30,285840.75
75,9,2018,791,34,256380.85
75,10,2018,972,39,326320.54
75,11,2018,995,50,330956.4
75,12,2018,756,30,263863.0
75,1,2019,1077,57,360902.62
75,2,2019,832,57,295570.75
75,3,2019,945,50,311801.44
75,4,2019,1020,48,339453.81
75,5,2019,1096,60,368182.75
75,6,2019,923,49,316434.1
75,7,2019,1038,59,321136.45
75,8,2019,994,64,353449.78
75,9,2019,883,40,293435.86
75,10,2019,1002,74,342340.17
75,11,2019,943,68,309205.83
75,12,2019,755,34,293011.05
75,1,2020,913,36,319583.6
75,2,2020,823,36,268280.2
75,3,2020,525,41,177365.11
75,5,2020,71,12,20929.37
75,6,2020,524,33,168232.91
75,7,2020,741,50,235359.83
75,8,2020,755,63,251989.93
75,9,2020,816,77,262492.17
75,10,2020,865,74,302812.11
75,11,2020,824,71,291303.68
75,12,2020,715,73,255625.3
197,1,2010,363,30,76002.08
197,2,2010,387,33,85179.57
197,3,2010,396,30,82361.93
197,4,2010,373,20,75721.91
197,5,2010,384,27,80949.94
197,6,2010,407,32,80472.08
197,7,2010,215,13,43748.82
197,8,2010,409,19,82095.53
197,9,2010,401,29,82362.6
197,10,2010,341,17,71147.48
197,11,2010,405,22,78427.6
197,12,2010,325,20,68126.22
197,1,2011,310,12,63933.04
197,2,2011,379,20,85046.51
197,3,2011,357,15,65775.79
197,4,2011,382,17,82772.66
197,5,2011,386,21,76517.91
197,6,2011,412,24,84734.55
197,7,2011,178,8,38257.72
197,8,2011,428,21,83881.16
197,9,2011,383,21,81027.56
197,10,2011,377,26,81970.09
197,11,2011,386,16,79751.47
197,12,2011,342,9,69931.34
197,1,2012,397,14,79739.05
197,2,2012,398,17,91027.61
197,3,2012,338,16,66971.83
197,4,2012,339,14,77541.16
197,5,2012,426,15,95164.86
197,6,2012,418,14,82783.11
197,7,2012,330,10,67529.84
197,8,2012,239,9,42531.43
197,9,2012,361,18,81363.82
197,10,2012,419,19,93933.63
197,11,2012,409,20,88850.16
197,12,2012,285,12,71069.22
197,1,2013,451,24,93362.77
197,2,2013,364,19,84124.59
197,3,2013,297,17,57491.65
197,4,2013,439,23,91376.34
197,5,2013,432,24,96230.68
197,6,2013,387,13,95053.55
197,7,2013,244,16,53763.22
197,8,2013,318,13,61461.43
197,9,2013,399,14,82430.65
197,10,2013,442,16,91294.35
197,11,2013,450,21,96268.67
197,12,2013,302,11,73020.26
197,1,2014,416,16,87028.61
197,2,2014,360,15,86505.17
197,3,2014,323,13,65672.09
197,4,2014,438,15,89742.82
197,5,2014,417,20,98105.25
197,6,2014,408,21,87064.86
197,7,2014,230,8,43136.34
197,8,2014,291,9,53932.61
197,9,2014,409,21,90121.69
197,10,2014,442,24,99071.31
197,11,2014,381,33,78671.85
197,12,2014,308,17,73611.12
197,1,2015,402,18,85800.7
197,2,2015,372,21,88306.53
197,3,2015,348,8,80352.87
197,4,2015,420,21,93717.27
197,5,2015,429,15,95219.65
197,6,2015,428,21,95541.89
197,7,2015,209,4,47706.83
197,8,2015,346,9,70954.09
197,9,2015,423,18,103654.35
197,10,2015,435,22,95201.04
197,11,2015,415,7,100722.64
197,12,2015,325,9,79551.17
197,1,2016,407,16,91674.72
197,2,2016,397,19,93144.23
197,3,2016,334,11,64236.28
197,4,2016,481,13,108036.85
197,5,2016,458,18,96604.08
197,6,2016,449,10,92386.17
197,7,2016,307,9,67800.76
197,8,2016,327,21,69751.68
197,9,2016,426,9,94241.39
197,10,2016,419,14,104186.6
197,11,2016,442,18,107690.89
197,12,2016,359,15,87774.5
197,1,2017,400,19,83185.42
197,2,2017,379,22,94240.86
197,3,2017,451,17,102144.19
197,4,2017,350,12,82932.45
197,5,2017,474,21,118149.9
197,6,2017,450,14,102853.72
197,7,2017,292,9,72881.61
197,8,2017,307,14,65890.26
197,9,2017,407,14,95801.5
197,10,2017,444,23,110875.4
197,11,2017,464,20,111753.62
197,12,2017,358,15,88785.19
197,1,2018,420,21,92557.2
197,2,2018,426,28,103980.77
197,3,2018,374,18,83592.38
197,4,2018,447,21,110026.82
197,5,2018,518,29,130679.0
197,6,2018,451,22,116996.56
197,7,2018,388,22,93214.54
197,8,2018,246,11,56337.3
197,9,2018,419,22,99673.29
197,10,2018,501,35,130945.03
197,11,2018,472,18,127641.02
197,12,2018,339,9,95333.2
197,1,2019,474,25,117655.58
197,2,2019,388,28,96967.91
197,3,2019,346,19,72122.89
197,4,2019,468,23,125179.75
197,5,2019,507,28,132005.96
197,6,2019,433,25,115742.91
197,7,2019,316,22,78853.43
197,8,2019,389,18,85338.83
197,9,2019,445,32,112308.94
197,10,2019,503,35,126367.54
197,11,2019,459,32,122695.77
197,12,2019,374,21,94351.27
197,1,2020,464,30,120649.89
197,2,2020,418,25,113908.21
197,3,2020,251,19,60553.39
197,5,2020,80,1,17591.47
197,6,2020,462,13,92135.15
197,7,2020,392,20,86024.17
197,8,2020,399,15,89660.78
197,9,2020,454,22,106295.36
197,10,2020,412,27,120222.51
197,11,2020,379,26,120171.84
197,12,2020,365,23,99368.94
247,11,2012,721,1,153617.93
247,1,2013,737,1,153814.43
247,6,2013,706,1,157456.78
247,7,2013,791,1,144561.42
247,2,2014,605,1,125935.89
247,5,2014,853,1,159764.98
247,12,2014,563,1,94895.99
247,7,2015,669,1,127337.81
247,8,2015,631,1,128920.56
247,9,2015,927,1,209218.49
247,12,2015,772,1,174083.82
247,2,2016,830,1,191949.83
247,3,2016,853,1,171371.64
247,4,2016,880,1,215733.87
247,6,2016,788,1,184536.27
247,7,2016,688,1,142694.39
247,8,2016,737,1,167436.35
247,9,2016,716,1,169316.1
247,11,2017,958,1,224313.89
247,3,2018,760,14,181125.47
247,4,2018,655,63,148303.25
247,5,2018,726,79,187256.99
247,6,2018,689,82,164438.54
247,7,2018,676,89,146120.55
247,8,2018,727,79,163426.95
247,9,2018,573,70,141579.79
247,10,2018,730,97,162306.61
247,11,2018,622,75,150054.28
247,12,2018,543,72,125781.17
247,1,2019,506,46,143335.69
247,2,2019,664,84,174005.17
247,3,2019,718,90,177419.76
247,4,2019,675,68,156166.65
247,5,2019,778,99,207028.72
247,6,2019,673,91,156730.47
247,7,2019,695,97,181351.2
247,8,2019,532,49,183967.85
247,9,2019,669,111,211428.68
247,10,2019,722,133,226773.42
247,11,2019,659,119,179718.39
247,12,2019,510,72,153646.84
247,1,2020,659,99,179385.92
247,2,2020,546,86,154042.1
247,3,2020,173,69,42178.14
247,4,2020,13,35,-2865.14
247,5,2020,10,7,343.5
247,6,2020,349,49,92993.05
247,7,2020,458,41,137577.92
247,8,2020,425,44,111302.71
247,9,2020,610,72,204104.64
247,10,2020,547,61,169921.75
247,11,2020,623,51,175795.53
247,12,2020,387,39,109559.98
249,1,2010,930,42,213748.38
249,2,2010,714,22,158821.64
249,3,2010,1084,53,251901.01
249,4,2010,912,33,206737.31
249,5,2010,918,44,203788.98
249,6,2010,1076,46,228948.43
249,7,2010,716,34,168039.7
249,8,2010,827,32,171230.88
249,9,2010,1047,45,221674.69
249,10,2010,884,24,188692.82
249,11,2010,1008,37,212792.25
249,12,2010,878,31,190921.52
249,1,2011,922,42,208438.66
249,2,2011,732,31,161048.26
249,3,2011,1101,42,230852.8
249,4,2011,876,36,196333.74
249,5,2011,1035,43,232015.75
249,6,2011,1053,45,247715.44
249,7,2011,791,31,181542.76
249,8,2011,800,31,165559.24
249,9,2011,959,42,215158.79
249,10,2011,931,32,201493.1
249,11,2011,1013,33,219308.21
249,12,2011,821,23,188829.6
249,1,2012,999,46,232209.57
249,2,2012,891,48,203011.28
249,3,2012,883,56,224592.93
249,4,2012,930,37,209327.67
249,5,2012,979,24,208681.97
249,6,2012,942,12,226758.51
249,7,2012,831,8,200673.65
249,8,2012,895,10,189176.7
249,9,2012,849,17,209812.35
249,10,2012,970,24,222995.25
249,11,2012,1047,18,249891.68
249,12,2012,751,13,183672.4
249,1,2013,994,38,239836.76
249,2,2013,836,31,204969.02
249,3,2013,931,28,221131.64
249,4,2013,1007,34,235065.77
249,5,2013,1037,38,247970.09
249,6,2013,920,28,217346.01
249,7,2013,902,34,226912.07
249,8,2013,875,29,205359.6
249,9,2013,834,30,200738.61
249,10,2013,1047,22,237442.68
249,11,2013,986,32,236292.17
249,12,2013,945,43,232301.87
249,1,2014,1029,36,256384.07
249,2,2014,660,23,163061.26
249,3,2014,989,42,239142.0
249,4,2014,1054,36,277944.52
249,5,2014,997,30,236107.86
249,6,2014,1000,30,250657.3
249,7,2014,794,20,197154.27
249,8,2014,876,18,199963.42
249,9,2014,989,23,243588.89
249,10,2014,1030,18,228380.89
249,11,2014,949,32,232194.8
249,12,2014,1027,19,258028.62
249,1,2015,934,34,243233.89
249,2,2015,720,23,191876.03
249,3,2015,1030,39,251457.53
249,4,2015,1021,24,249911.17
249,5,2015,930,24,244230.01
249,6,2015,1063,33,275548.8
249,7,2015,953,19,240576.53
249,8,2015,666,12,162253.29
249,9,2015,1073,27,301362.63
249,10,2015,903,32,240196.43
249,11,2015,1009,40,260848.56
249,12,2015,1071,27,290771.74
249,1,2016,783,19,225595.0
249,2,2016,825,29,218480.25
249,3,2016,1041,35,271731.52
249,4,2016,925,26,245087.17
249,5,2016,947,33,258027.39
249,6,2016,1040,25,275340.29
249,7,2016,671,22,182093.65
249,8,2016,953,28,252516.55
249,9,2016,943,25,254363.16
249,10,2016,821,18,203068.4
249,11,2016,1049,27,283440.34
249,12,2016,801,20,215410.74
249,1,2017,824,25,227693.48
249,2,2017,764,27,212906.09
249,3,2017,984,40,262710.91
249,4,2017,923,27,258992.46
249,5,2017,1055,27,294297.16
249,6,2017,963,27,276658.05
249,7,2017,1014,41,282704.95
249,8,2017,1020,43,292060.25
249,9,2017,1084,58,303851.82
249,10,2017,1122,56,326318.15
249,11,2017,1175,36,336320.09
249,12,2017,893,51,279727.45
249,1,2018,1118,47,337374.02
249,2,2018,804,40,232483.3
249,3,2018,960,37,271636.6
249,4,2018,1110,46,344658.53
249,5,2018,1229,53,374117.23
249,6,2018,1128,57,357625.74
249,7,2018,863,38,254327.48
249,8,2018,1076,53,313372.32
249,9,2018,1036,45,326235.03
249,10,2018,1160,62,331083.82
249,11,2018,1257,67,363576.69
249,12,2018,965,42,304996.78
249,1,2019,1037,73,322009.45
249,2,2019,879,64,273098.25
249,3,2019,1011,60,308770.88
249,4,2019,1231,64,402696.38
249,5,2019,1224,79,386896.84
249,6,2019,1095,66,354209.05
249,7,2019,1071,68,325561.49
249,8,2019,1049,66,321422.87
249,9,2019,1101,70,348403.79
249,10,2019,1263,98,389114.85
249,11,2019,1162,83,343056.28
249,12,2019,1087,88,364542.94
249,1,2020,1258,116,407691.55
249,2,2020,976,108,313220.72
249,3,2020,670,67,189525.4
249,5,2020,266,41,88249.42
249,6,2020,1231,100,360872.06
249,7,2020,1167,107,359399.9
249,8,2020,1136,115,346897.91
249,9,2020,1235,138,412756.46
249,10,2020,1224,135,416603.47
249,11,2020,1122,115,392215.73
249,12,2020,1047,109,369487.71
18,2,2013,239,8,96256.74
18,3,2013,274,30,96971.17
18,4,2013,164,36,43289.18
18,5,2013,247,57,106639.22
18,6,2013,212,51,78911.1
18,7,2013,332,90,122546.07
18,8,2013,149,48,55080.84
18,9,2013,342,108,133571.47
18,10,2013,373,105,154168.46
18,11,2013,306,105,134511.48
18,12,2013,255,93,112191.33
18,1,2014,311,101,125787.46
18,2,2014,349,111,135497.16
18,3,2014,415,123,162921.13
18,4,2014,355,98,146359.07
18,5,2014,379,114,135560.63
18,6,2014,373,136,149048.14
18,7,2014,377,160,154321.04
18,8,2014,184,74,64003.1
18,9,2014,468,180,156299.17
18,10,2014,469,194,162876.94
18,11,2014,411,185,169730.98
18,12,2014,272,112,81348.12
18,1,2015,350,121,113938.01
18,2,2015,377,135,135988.39
18,3,2015,504,205,180688.83
18,4,2015,483,205,192008.88
18,5,2015,424,164,170210.43
18,6,2015,492,210,188000.17
18,7,2015,326,115,113199.41
18,8,2015,236,84,74635.19
18,9,2015,487,208,163227.8
18,10,2015,467,176,164505.02
18,11,2015,444,203,164393.57
18,12,2015,317,123,119600.34
18,1,2016,400,156,130009.55
18,2,2016,444,197,160468.97
18,3,2016,449,180,167501.11
18,4,2016,460,181,147987.37
18,5,2016,471,166,168492.29
18,6,2016,484,210,201387.55
18,7,2016,328,135,124892.65
18,8,2016,279,88,91009.41
18,9,2016,441,185,160254.43
18,10,2016,435,157,144640.01
18,11,2016,473,165,178646.68
18,12,2016,337,135,114931.35
18,1,2017,464,191,165010.51
18,2,2017,366,120,119609.16
18,3,2017,426,161,119206.94
18,4,2017,361,127,95979.7
18,5,2017,487,186,150416.18
18,6,2017,454,173,158602.61
18,7,2017,261,103,92091.66
18,8,2017,404,150,123172.74
18,9,2017,412,166,133720.17
18,10,2017,454,160,159431.5
18,11,2017,466,160,153225.14
18,12,2017,306,113,109679.77
18,1,2018,449,149,158354.73
18,2,2018,392,150,138040.43
18,3,2018,460,173,172871.38
18,4,2018,441,173,159203.46
18,5,2018,520,173,180690.22
18,6,2018,456,177,165958.48
18,7,2018,308,138,120245.63
18,8,2018,369,130,119386.83
18,9,2018,408,158,139926.4
18,10,2018,546,202,191012.67
18,11,2018,450,185,169799.92
18,12,2018,350,130,129973.01
18,1,2019,443,164,153772.7
18,2,2019,406,148,142738.54
18,3,2019,475,192,180274.25
18,4,2019,460,181,172689.99
18,5,2019,491,189,181399.72
18,6,2019,476,180,174284.51
18,7,2019,397,161,162933.56
18,8,2019,348,118,126201.75
18,9,2019,484,191,156097.37
18,10,2019,509,208,172381.93
18,11,2019,464,207,178242.84
18,12,2019,362,147,133323.25
18,1,2020,441,179,161769.11
18,2,2020,413,131,154340.13
18,3,2020,292,100,104437.09
18,4,2020,5,1,512.8
18,5,2020,133,41,58299.55
18,6,2020,330,88,103910.51
18,7,2020,401,137,137358.28
18,8,2020,393,120,128258.24
18,9,2020,467,155,179522.66
18,10,2020,466,181,179458.53
18,11,2020,428,154,161751.83
18,12,2020,373,156,135565.04
62,6,2016,1065,1,343284.78
62,10,2016,980,1,354298.47
62,11,2016,1160,1,429067.49
62,2,2017,905,2,250556.15
62,10,2017,1020,1,329195.74
62,12,2017,766,1,240705.0
62,1,2018,1095,1,291732.43
62,2,2018,958,4,365719.13
62,3,2018,946,4,307006.08
62,4,2018,937,9,344656.13
62,5,2018,1081,6,412128.33
62,6,2018,819,2,312122.9
62,7,2018,914,6,249482.51
62,8,2018,722,2,217938.95
62,9,2018,880,2,336886.51
62,10,2018,892,18,247699.44
62,11,2018,1120,16,430831.72
62,12,2018,767,36,294730.62
62,1,2019,831,43,323526.85
62,2,2019,956,75,360234.07
62,3,2019,890,57,304464.43
62,4,2019,1044,86,341449.61
62,5,2019,1129,82,452146.39
62,6,2019,945,64,347262.43
62,7,2019,916,42,263123.98
62,8,2019,811,28,250758.05
62,9,2019,1013,32,391262.37
62,10,2019,1133,8,404637.38
62,11,2019,1013,5,365705.69
62,12,2019,786,1,215782.64
62,1,2020,912,11,303158.18
62,2,2020,1007,15,369248.08
62,3,2020,339,5,80628.52
62,4,2020,12,4,-10949.15
62,5,2020,20,2,-4188.3
62,6,2020,671,21,264681.09
62,7,2020,1012,56,385815.05
62,8,2020,1055,84,383686.87
62,9,2020,1120,93,412315.53
62,10,2020,1051,73,401348.95
62,11,2020,1162,61,457786.42
62,12,2020,732,23,271711.01
158,1,2010,649,6,140474.59
158,2,2010,598,16,147488.27
158,3,2010,631,7,123758.34
158,4,2010,685,9,170107.24
158,5,2010,678,9,159165.12
158,6,2010,724,8,177624.37
158,7,2010,628,2,139038.17
158,8,2010,623,8,124475.21
158,9,2010,659,11,149596.03
158,10,2010,582,11,127945.52
158,11,2010,697,13,179607.08
158,12,2010,651,3,142271.61
158,1,2011,664,8,151492.66
158,2,2011,631,6,153736.16
158,3,2011,758,8,167926.93
158,4,2011,714,7,168870.6
158,5,2011,752,10,183237.04
158,6,2011,808,13,188320.74
158,7,2011,659,13,154779.47
158,8,2011,708,15,148739.31
158,9,2011,634,10,156082.54
158,10,2011,692,7,159197.38
158,11,2011,820,6,193640.28
158,12,2011,693,13,166416.74
158,1,2012,763,10,173826.17
158,2,2012,726,10,182857.07
158,3,2012,663,7,149301.71
158,4,2012,672,9,156223.3
158,5,2012,846,11,194367.1
158,6,2012,722,15,178039.14
158,7,2012,650,6,153575.04
158,8,2012,637,5,126038.26
158,9,2012,633,8,149594.77
158,10,2012,708,3,175900.16
158,11,2012,697,7,154504.69
158,12,2012,622,9,151201.06
158,1,2013,724,6,172865.09
158,2,2013,682,12,179394.16
158,3,2013,666,8,175882.02
158,4,2013,785,7,177721.68
158,5,2013,757,8,185333.66
158,6,2013,729,13,185070.18
158,7,2013,779,8,181987.37
158,8,2013,687,1,148096.63
158,9,2013,697,5,184134.11
158,10,2013,803,13,197341.53
158,11,2013,749,5,196703.08
158,12,2013,648,6,172866.37
158,1,2014,757,11,175625.24
158,2,2014,687,8,164978.39
158,3,2014,708,5,151159.78
158,4,2014,785,7,196547.8
158,5,2014,737,4,181170.05
158,6,2014,728,13,182069.21
158,7,2014,747,1,197268.99
158,8,2014,619,5,140109.09
158,9,2014,661,1,148656.36
158,10,2014,727,7,168610.73
158,11,2014,741,7,187066.71
158,12,2014,648,3,145889.0
158,1,2015,715,7,178193.88
158,2,2015,688,4,157439.96
158,3,2015,730,9,175087.9
158,4,2015,771,2,192796.53
158,5,2015,703,7,182959.38
158,7,2015,762,3,190481.59
158,8,2015,658,5,150450.51
158,9,2015,720,6,181434.42
158,10,2015,717,5,197282.85
158,11,2015,736,5,185559.53
158,12,2015,742,4,193918.79
158,1,2016,675,4,174738.99
158,2,2016,694,1,175190.91
158,3,2016,750,5,193064.55
158,4,2016,731,7,196392.17
158,5,2016,767,3,205741.13
158,6,2016,801,5,221556.51
158,7,2016,759,5,202865.72
158,8,2016,793,12,191167.65
158,9,2016,744,5,207294.29
158,10,2016,674,7,166957.51
158,11,2016,823,11,222417.73
158,12,2016,767,7,198671.94
158,1,2017,811,8,206928.57
158,2,2017,686,3,174423.34
158,3,2017,843,9,221582.66
158,4,2017,736,7,205790.66
158,5,2017,819,5,212771.88
158,6,2017,799,4,211253.22
158,7,2017,787,9,230506.12
158,8,2017,817,12,198554.83
158,9,2017,692,9,167282.87
158,10,2017,759,14,186568.3
158,11,2017,803,11,221919.99
158,12,2017,665,4,167510.27
158,1,2018,854,13,230001.61
158,2,2018,717,5,195862.68
158,3,2018,796,17,208324.33
158,4,2018,756,10,196675.65
158,5,2018,807,12,207679.57
158,6,2018,805,25,228320.65
158,7,2018,760,15,194340.47
158,8,2018,784,8,203374.5
158,9,2018,728,17,206663.13
158,10,2018,746,28,208952.26
158,11,2018,782,13,200072.17
158,12,2018,676,5,180595.27
158,1,2019,778,29,209002.39
158,2,2019,652,16,190960.14
158,3,2019,791,18,220036.81
158,4,2019,762,17,212778.57
158,5,2019,827,29,249109.25
158,6,2019,744,19,212437.65
158,7,2019,742,20,215436.12
158,8,2019,686,15,180314.87
